INDEX	DATE	SPOT	FUTURES	RETSPOT	RETFUTURES
48      92.11060    16869.81000    16885.00000       -0.95442       -1.20678
48      92.11090    16417.05000    16485.00000       -2.72052       -2.39748
48      92.11100    16437.11000    16505.00000        0.12212        0.12125
48      92.11110    16318.15000    16386.00000       -0.72636       -0.72361
48      92.11120    16376.93000    16445.00000        0.35957        0.35942
48      92.11130    16330.79000    16399.00000       -0.28214       -0.28011
48      92.11160    16162.99000    16175.00000       -1.03282       -1.37535
48      92.11170    15993.48000    16010.00000       -1.05429       -1.02533
48      92.11180    16778.84000    16840.00000        4.79374        5.05435
48      92.11190    16871.31000    16805.00000        0.54960       -0.20805
48      92.11200    17033.60000    17060.00000        0.95733        1.50601
48      92.11240    17096.09000    17075.00000        0.36619        0.08789
48      92.11250    17302.01000    17345.00000        1.19729        1.56889
48      92.11260    17479.04000    17435.00000        1.01798        0.51754
48      92.11270    17470.61000    17585.00000       -0.04824        0.85666
48      92.11300    17683.65000    17670.00000        1.21204        0.48220
49      92.12010    17313.04000    17295.00000       -2.11805       -2.14508
49      92.12020    17393.68000    17420.00000        0.46469        0.72015
49      92.12030    17260.08000    17230.00000       -0.77106       -1.09669
49      92.12040    17295.69000    17310.00000        0.20610        0.46323
49      92.12070    17207.12000    17215.00000       -0.51341       -0.55033
49      92.12080    17281.85000    17370.00000        0.43336        0.89635
49      92.12090    17406.22000    17545.00000        0.71708        0.37116
49      92.12100    17501.30000    17695.00000        0.54476        0.85131
49      92.12110    17441.02000    17560.00000       -0.34503       -0.76585
49      92.12140    17289.97000    17300.00000       -0.86983       -1.49171
49      92.12150    17480.74000    17635.00000        1.09731        1.91791
49      92.12160    17268.71000    17405.00000       -1.22035       -1.31280
49      92.12170    17437.91000    17590.00000        0.97504        1.05730
49      92.12180    17680.74000    17715.00000        1.38293        0.70812
49      92.12210    17645.44000    17725.00000       -0.19985        0.05643
49      92.12220    17690.67000    17825.00000        0.25600        0.56259
49      92.12240    17648.85000    17690.00000       -0.23668       -0.76025
49      92.12250    17557.04000    17675.00000       -0.52156       -0.08483
49      92.12280    17188.62000    17205.00000       -2.12075       -2.69512
49      92.12290    17285.64000    17315.00000        0.56286        0.63731
49      92.12300    16924.95000    16995.00000       -2.10872       -1.86540
50      93.01040    16994.08000    17020.00000        0.40762        0.14699
50      93.01050    16842.58000    16875.00000       -0.89548       -0.85559
50      93.01060    16782.88000    16815.00000       -0.35509       -0.35619
50      93.01070    16780.98000    16813.00000       -0.01132       -0.01189
50      93.01080    16634.69000    16750.00000       -0.87558       -0.37541
50      93.01110    16589.55000    16675.00000       -0.27173       -0.44877
50      93.01120    16681.05000    16710.00000        0.55004        0.20968
50      93.01130    16517.91000    16580.00000       -0.98281       -0.78102
50      93.01140    16515.60000    16575.00000       -0.01399       -0.03016
50      93.01180    16617.24000    16730.00000        0.61353        0.93080
50      93.01190    16798.64000    16865.00000        1.08572        0.80370
50      93.01200    16510.18000    16540.00000       -1.73208       -1.94588
50      93.01210    16538.68000    16555.00000        0.17247        0.09065
50      93.01220    16336.81000    16405.00000       -1.22810       -0.91020
50      93.01250    16287.45000    16340.00000       -0.30260       -0.39701
50      93.01260    16492.63000    16550.00000        1.25187        1.27700
50      93.01270    16509.68000    16530.00000        0.10333       -0.12092
50      93.01280    17063.41000    17125.00000        3.29895        3.53625
50      93.01290    17023.78000    17055.00000       -0.23252       -0.40960
51      93.02010    17133.64000    17245.00000        0.64326        1.10788
51      93.02020    17186.31000    17265.00000        0.30694        0.11591
51      93.02030    17222.03000    17305.00000        0.20762        0.23141
51      93.02040    17190.63000    17290.00000       -0.18249       -0.08672
51      93.02050    17332.90000    17435.00000        0.82420        0.83514
51      93.02080    17281.73000    17340.00000       -0.29566       -0.54637
51      93.02090    17022.27000    17065.00000       -1.51274       -1.59864
51      93.02100    17089.90000    17160.00000        0.39652        0.55515
51      93.02120    16851.51000    16885.00000       -1.40474       -1.61554
51      93.02150    17117.99000    17140.00000        1.56897        1.49893
51      93.02160    16916.32000    16990.00000       -1.18511       -0.87900
51      93.02170    17009.63000    17060.00000        0.55008        0.41116
51      93.02180    16982.14000    17025.00000       -0.16175       -0.20537
51      93.02190    17010.03000    17090.00000        0.16410        0.38106
51      93.02220    16820.61000    16895.00000       -1.11982       -1.14758
51      93.02230    16863.15000    16900.00000        0.25258        0.02959
51      93.02240    16798.94000    16875.00000       -0.38150       -0.14804
51      93.02250    16907.39000    16950.00000        0.64350        0.44346
51      93.02260    16953.35000    16960.00000        0.27146        0.05898
52      93.03010    16879.60000    16900.00000       -0.43597       -0.35440
52      93.03020    16864.25000    16950.00000       -0.09098        0.29542
52      93.03030    16853.92000    16895.00000       -0.06127       -0.32501
52      93.03040    16759.61000    16805.00000       -0.56114       -0.53413
52      93.03050    16817.70000    16895.00000        0.34601        0.53413
52      93.03080    17686.47000    17750.00000        5.03680        4.93678
52      93.03090    17848.30000    17880.00000        0.91083        0.72973
52      93.03100    17858.63000    17980.00000        0.05786        0.02781
52      93.03110    17904.79000    18085.00000        0.25814        0.58228
52      93.03120    18037.52000    18215.00000        0.73858        0.71626
52      93.03150    18086.18000    18215.00000        0.26941        0.00000
52      93.03160    17968.30000    18065.00000       -0.65390       -0.82691
52      93.03170    18173.37000    18330.00000        1.13482        1.45627
52      93.03180    18727.90000    18760.00000        3.00571        2.31879
52      93.03190    18537.17000    18695.00000       -1.02365       -0.34708
52      93.03220    18784.39000    18900.00000        1.32483        1.09058
52      93.03230    18491.62000    18580.00000       -1.57085       -1.70762
52      93.03240    18450.69000    18600.00000       -0.22159        0.10758
52      93.03250    18764.92000    18875.00000        1.68874        1.46767
52      93.03260    18788.70000    19015.00000        0.12665        0.73898
52      93.03290    19048.38000    19185.00000        1.37264        0.89006
52      93.03300    18963.16000    19070.00000       -0.44839       -0.60123
52      93.03310    18591.45000    18735.00000       -1.97964       -1.77230
53      93.04070    19829.23000    19985.00000        6.44553        6.45886
53      93.04080    19967.27000    20075.00000        0.69373        0.44933
53      93.04090    19892.18000    20025.00000       -0.37677       -0.24938
53      93.04120    19882.14000    20020.00000       -0.05048       -0.02497
53      93.04160    20297.86000    20365.00000        2.06936        1.70860
53      93.04190    20112.34000    20170.00000       -0.91819       -0.96214
53      93.04200    19828.43000    19980.00000       -1.42168       -0.94646
53      93.04210    19773.01000    19930.00000       -0.27989       -0.25056
53      93.04220    19591.31000    19665.00000       -0.92318       -1.33857
53      93.04230    19704.15000    19795.00000        0.57432        0.65890
53      93.04260    19623.63000    19785.00000       -0.40948       -0.05053
53      93.04270    20206.71000    20330.00000        2.92803        2.71736
53      93.04280    20454.57000    20630.00000        1.21916        1.46487
53      93.04300    20919.18000    21099.00000        2.24601        2.24793
54      93.05060    20622.03000    20655.00000       -1.43065       -2.12682
54      93.05070    20811.36000    20860.00000        0.91391        0.98760
54      93.05100    21054.71000    21165.00000        1.16253        1.45154
54      93.05110    20940.37000    21025.00000       -0.54454       -0.66367
54      93.05120    20615.20000    20595.00000       -1.56502       -2.06639
54      93.05130    20532.78000    20535.00000       -0.40060       -0.29176
54      93.05140    20474.15000    20555.00000       -0.28595        0.09735
54      93.05170    20565.51000    20595.00000        0.44523        0.19441
54      93.05180    20229.39000    20215.00000       -1.64789       -1.86234
54      93.05190    20380.79000    20380.00000        0.74563        0.81291
54      93.05200    20330.39000    20335.00000       -0.24760       -0.22105
54      93.05210    20557.47000    20655.00000        1.11076        1.56139
54      93.05240    20476.16000    20435.00000       -0.39631       -1.07083
54      93.05250    20631.76000    20685.00000        0.75704        1.21597
54      93.05260    20895.99000    20940.00000        1.27256        1.22524
54      93.05270    20852.63000    20830.00000       -0.20772       -0.52670
54      93.05280    20843.69000    20895.00000       -0.04288        0.31156
54      93.05310    20552.35000    20515.00000       -1.40760       -1.83536
55      93.06010    20591.41000    20640.00000        0.18987        0.60746
55      93.06020    20691.70000    20760.00000        0.48587        0.57971
55      93.06030    21076.00000    21055.00000        1.84023        1.41100
55      93.06040    20882.24000    20885.00000       -0.92359       -0.81069
55      93.06070    20844.19000    20825.00000       -0.18238       -0.28770
55      93.06080    20575.24000    20705.00000       -1.29868       -1.43853
55      93.06100    20493.32000    20670.00000       -0.39894       -0.16918
55      93.06110    20500.95000    20685.00000        0.03722        0.07254
55      93.06140    20397.35000    20545.00000       -0.50662       -0.67912
55      93.06150    20045.88000    20225.00000       -1.73813       -1.56981
55      93.06160    19902.42000    20015.00000       -0.71823       -1.04375
55      93.06170    19925.51000    20000.00000        0.11595       -0.07497
55      93.06180    19804.54000    19865.00000       -0.60896       -0.67729
55      93.06210    19212.43000    19300.00000       -3.03537       -2.88543
55      93.06220    19538.30000    19685.00000        1.68192        1.97518
55      93.06230    19492.52000    19595.00000       -0.23458       -0.45825
55      93.06240    19685.07000    19780.00000        0.98297        0.93969
55      93.06250    19659.57000    19795.00000       -0.12962        0.07581
55      93.06280    19886.76000    19960.00000        1.14899        0.83009
55      93.06290    19543.42000    19655.00000       -1.74155       -1.53985
55      93.06300    19590.00000    19750.00000        0.23806        0.48217
56      93.07010    19924.61000    20045.00000        1.69364        1.48263
56      93.07020    19621.46000    19770.00000       -1.53318       -1.38141
56      93.07050    19623.06000    19700.00000        0.00815       -0.35470
56      93.07060    19829.78000    19915.00000        1.04794        1.08546
56      93.07070    19720.67000    19720.00000       -0.55175       -0.98399
56      93.07080    19688.67000    19800.00000       -0.16240        0.40486
56      93.07090    19877.39000    20025.00000        0.95396        1.12996
56      93.07120    19980.00000    20080.00000        0.51489        0.27428
56      93.07130    20180.42000    20320.00000        0.99811        1.18813
56      93.07140    20139.11000    20295.00000       -0.20491       -0.12311
56      93.07150    20158.02000    20290.00000        0.09385       -0.02464
56      93.07160    20331.53000    20445.00000        0.85707        0.76102
56      93.07190    20150.92000    20215.00000       -0.89229       -1.13135
56      93.07200    20038.00000    20160.00000       -0.56195       -0.27245
56      93.07210    20080.91000    20175.00000        0.21391        0.07438
56      93.07220    20115.81000    20225.00000        0.17365        0.24752
56      93.07230    19734.57000    19790.00000       -1.91342       -2.17427
56      93.07260    19822.08000    19870.00000        0.44245        0.40343
56      93.07270    19891.39000    20010.00000        0.34905        0.70211
56      93.07280    19829.58000    19935.00000       -0.31122       -0.37552
56      93.07290    20456.85000    20535.00000        3.11430        2.96538
56      93.07300    20380.14000    20530.00000       -0.37569       -0.02435
57      93.08020    20343.53000    20435.00000       -0.17980       -0.46381
57      93.08030    20357.64000    20485.00000        0.06933        0.24438
57      93.08040    20497.55000    20620.00000        0.68491        0.65686
57      93.08050    20425.64000    20555.00000       -0.35144       -0.31573
57      93.08060    20357.94000    20395.00000       -0.33200       -0.78144
57      93.08090    20493.05000    20560.00000        0.66148        0.80577
57      93.08100    20493.75000    20525.00000        0.00342       -0.17038
57      93.08110    20732.57000    20825.00000        1.15859        1.45105
57      93.08120    20765.28000    20945.00000        0.15765        0.57458
57      93.08130    20745.17000    20755.00000       -0.09689       -0.91128
57      93.08160    20901.49000    21030.00000        0.75070        1.31628
57      93.08170    20841.98000    20880.00000       -0.28512       -0.71582
57      93.08180    20773.18000    20865.00000       -0.33065       -0.07186
57      93.08190    20687.47000    20675.00000       -0.41345       -0.91479
57      93.08200    20607.26000    20660.00000       -0.38848       -0.07258
57      93.08230    20414.14000    20380.00000       -0.94156       -1.36454
57      93.08240    20431.84000    20485.00000        0.08667        0.51389
57      93.08250    20521.45000    20620.00000        0.43762        0.65686
57      93.08260    20591.76000    20705.00000        0.34203        0.41137
57      93.08270    20791.68000    20875.00000        0.96619        0.81771
57      93.08300    20912.69000    20990.00000        0.58032        0.54939
57      93.08310    21026.60000    20995.00000        0.54322        0.02382
58      93.09010    20953.30000    20925.00000       -0.34922       -0.33397
58      93.09020    20983.20000    21000.00000        0.14260        0.35778
58      93.09030    21116.21000    21155.00000        0.63189        0.73538
58      93.09060    21060.81000    21275.00000       -0.26270        0.02350
58      93.09070    20962.10000    21075.00000       -0.46979       -0.94452
58      93.09080    20918.19000    21055.00000       -0.20969       -0.09494
58      93.09090    20825.58000    20895.00000       -0.44371       -0.76282
58      93.09100    20817.98000    20920.00000       -0.03650        0.11957
58      93.09130    21148.11000    21335.00000        1.57335        1.96433
58      93.09140    20947.79000    21080.00000       -0.95174       -1.20242
58      93.09160    20502.15000    20580.00000       -2.15034       -2.40050
58      93.09170    20391.04000    20500.00000       -0.54342       -0.38948
58      93.09200    20266.03000    20385.00000       -0.61495       -0.56255
58      93.09210    20466.65000    20515.00000        0.98506        0.63570
58      93.09220    20174.62000    20275.00000       -1.43714       -1.17677
58      93.09240    20307.53000    20395.00000        0.65664        0.59012
58      93.09270    20094.11000    20185.00000       -1.05650       -1.03500
58      93.09280    20172.72000    20275.00000        0.39045        0.44488
58      93.09290    20077.41000    20185.00000       -0.47359       -0.44488
58      93.09300    20105.71000    20155.00000        0.14086       -0.14874
59      93.10010    20283.13000    20430.00000        0.87857        1.35520
59      93.10040    20264.43000    20410.00000       -0.09224       -0.09794
59      93.10050    20321.93000    20485.00000        0.28335        0.36679
59      93.10060    20500.25000    20590.00000        0.87365        0.51126
59      93.10070    20265.63000    20425.00000       -1.15107       -0.80459
59      93.10080    20378.64000    20465.00000        0.55609        0.19565
59      93.10120    20137.31000    20265.00000       -1.19130       -0.98208
59      93.10130    20038.40000    20140.00000       -0.49239       -0.61874
59      93.10140    20082.81000    20215.00000        0.22138        0.37170
59      93.10150    20174.42000    20335.00000        0.45512        0.59186
59      93.10180    20072.21000    20150.00000       -0.50792       -0.91393
59      93.10190    20069.91000    20165.00000       -0.01146        0.07441
59      93.10200    20173.42000    20295.00000        0.51442        0.64261
59      93.10210    20179.42000    20275.00000        0.02974       -0.09860
59      93.10220    20264.83000    20425.00000        0.42236        0.73710
59      93.10250    20309.33000    20460.00000        0.21935        0.17121
59      93.10260    20023.60000    19930.00000       -1.41688       -2.62456
59      93.10270    19838.78000    19930.00000       -0.92730        0.00000
59      93.10280    19479.45000    19645.00000       -1.82785       -1.44033
59      93.10290    19702.97000    19695.00000        1.14093        0.25419
60      93.11010    19438.24000    19485.00000       -1.35271       -1.07199
60      93.11020    19381.24000    19480.00000       -0.29367       -0.02566
60      93.11040    18949.79000    18905.00000       -2.25127       -2.99619
60      93.11050    18590.46000    18555.00000       -1.91443       -1.86871
60      93.11080    18625.16000    18650.00000        0.18648        0.51069
60      93.11090    18125.71000    18140.00000       -2.71820       -2.77267
60      93.11100    18121.71000    18165.00000       -0.02207        0.13772
60      93.11110    18158.52000    18150.00000        0.20292       -0.08261
60      93.11120    18493.55000    18570.00000        1.82822        2.28768
60      93.11150    18074.61000    18065.00000       -2.29138       -2.75710
60      93.11160    18246.12000    18205.00000        0.94443        0.77199
60      93.11170    18108.71000    18215.00000       -0.75594        0.05491
60      93.11180    18166.32000    18165.00000        0.31763       -0.27488
60      93.11190    17941.19000    17825.00000       -1.24701       -1.88947
60      93.11220    17384.84000    17350.00000       -3.15006       -2.70095
60      93.11240    17067.11000    17020.00000       -1.84453       -1.92034
60      93.11250    17222.92000    17300.00000        0.90878        1.63174
60      93.11260    16726.37000    16690.00000       -2.92545       -3.58968
60      93.11290    16078.71000    15945.00000       -3.94905       -4.56644
60      93.11300    16406.54000    16470.00000        2.01840        3.23952
61      93.12010    17125.31000    17200.00000        4.28775        4.33688
61      93.12020    17458.75000    17405.00000        1.92835        1.18481
61      93.12030    17459.35000    17370.00000        0.00344       -0.20129
61      93.12060    16840.38000    16735.00000       -3.60957       -3.72422
61      93.12070    16903.49000    16840.00000        0.37405        0.14857
61      93.12080    16507.95000    16770.00000       -2.36780       -0.41654
61      93.12090    17061.91000    17035.00000        3.30064        1.56785
61      93.12100    17257.43000    17230.00000        1.13943        1.13820
61      93.12130    17327.33000    17465.00000        0.40422        1.35468
61      93.12140    17308.73000    17395.00000       -0.10740       -0.40161
61      93.12150    17489.15000    17675.00000        1.03697        1.59684
61      93.12160    17789.28000    17880.00000        1.70153        1.15316
61      93.12170    18051.91000    18195.00000        1.46555        1.74641
61      93.12200    17404.24000    17450.00000       -3.65376       -4.18072
61      93.12210    17315.43000    17350.00000       -0.51158       -0.57471
61      93.12220    17445.74000    17455.00000        0.74975        0.60336
61      93.12240    17141.11000    17100.00000       -1.76158       -2.05477
61      93.12270    16819.88000    16790.00000       -1.89182       -1.82950
61      93.12280    17131.21000    17200.00000        1.83404        2.41259
61      93.12290    17272.03000    17355.00000        0.81865        0.89713
61      93.12300    17417.24000    17340.00000        0.83721       -0.08647
62      94.01040    17369.74000    17340.00000       -0.27309        0.00000
62      94.01050    17783.48000    17980.00000        2.35403        3.62441
62      94.01060    17881.99000    17960.00000        0.55241       -0.11130
62      94.01070    18124.01000    18325.00000        1.34435        2.01192
62      94.01100    18443.44000    18515.00000        1.74712        1.03150
62      94.01110    18485.25000    18590.00000        0.22644        0.40426
62      94.01120    18793.88000    18965.00000        1.65582        1.99714
62      94.01130    18577.26000    18660.00000       -1.15930       -1.62130
62      94.01140    18973.70000    18985.00000        2.11156        1.72670
62      94.01170    18725.37000    18710.00000       -1.31745       -1.45911
62      94.01180    18514.55000    18540.00000       -1.13224       -0.91276
62      94.01190    19039.40000    19105.00000        2.79536        3.00195
62      94.01200    19183.92000    19195.00000        0.75619        0.46997
62      94.01210    19307.43000    19405.00000        0.64176        1.08809
62      94.01240    18353.24000    18390.00000       -5.06839       -5.37237
62      94.01250    18648.36000    18795.00000        1.59521        2.17838
62      94.01260    19138.21000    19225.00000        2.59287        2.26206
62      94.01270    18891.79000    19040.00000       -1.29594       -0.96695
62      94.01280    18757.88000    18930.00000       -0.71135       -0.57941
62      94.01310    20229.12000    20275.00000        7.55092        6.86406
63      94.02010    20416.34000    20450.00000        0.92124        0.85943
63      94.02020    20250.03000    20365.00000       -0.81793       -0.41651
63      94.02030    20174.82000    20315.00000       -0.37210       -0.24582
63      94.02040    20301.43000    20355.00000        0.62560        0.19671
63      94.02070    20014.40000    20145.00000       -1.42393       -1.03705
63      94.02080    20251.23000    20285.00000        1.17635        0.69256
63      94.02090    19841.38000    19970.00000       -2.04459       -1.56505
63      94.02140    19459.25000    19340.00000       -1.94471       -3.20557
63      94.02150    18974.60000    18835.00000       -2.52213       -2.64586
63      94.02160    19052.11000    18870.00000        0.40766        0.18565
63      94.02170    18931.39000    18910.00000       -0.63565        0.21175
63      94.02180    18959.60000    19040.00000        0.14890        0.68511
63      94.02210    19393.94000    19505.00000        2.26502        2.41288
63      94.02220    19342.63000    19405.00000       -0.26492       -0.51401
63      94.02230    19341.83000    19420.00000       -0.00414        0.07727
63      94.02240    19765.48000    19835.00000        2.16669        2.11446
63      94.02250    19803.38000    19765.00000        0.19156       -0.35354
63      94.02280    19997.20000    20110.00000        0.97396        1.73045
64      94.03010    20216.62000    20240.00000        1.09128        0.64436
64      94.03020    19744.77000    19740.00000       -2.36164       -2.50138
64      94.03030    19605.86000    19700.00000       -0.70601       -0.20284
64      94.03040    19966.00000    20035.00000        1.82023        1.68621
64      94.03070    19811.88000    19785.00000       -0.77491       -1.25567
64      94.03080    19898.39000    20000.00000        0.43571        0.72764
64      94.03090    19839.18000    19945.00000       -0.29801       -0.27538
64      94.03100    20090.71000    20265.00000        1.25987        1.59168
64      94.03110    20115.31000    20165.00000        0.12237       -0.49468
64      94.03140    20526.15000    20685.00000        2.02185        2.54604
64      94.03150    20508.85000    20695.00000       -0.08432        0.04833
64      94.03160    20677.77000    20840.00000        0.82027        0.69821
64      94.03170    20592.16000    20770.00000       -0.41488       -0.33646
64      94.03180    20469.45000    20655.00000       -0.59769       -0.55522
64      94.03220    20253.53000    20330.00000       -1.06044       -1.58598
64      94.03230    19962.10000    19860.00000       -1.44936       -2.33900
64      94.03240    20037.90000    20150.00000        0.37900        1.44966
64      94.03250    19836.48000    19860.00000       -1.01028       -1.44966
64      94.03280    19941.79000    20065.00000        0.52949        1.02693
64      94.03290    19709.74000    19640.00000       -1.17046       -2.14087
64      94.03300    19559.91000    19720.00000       -0.76309        0.40650
64      94.03310    19111.92000    19180.00000       -2.31698       -2.77653
65      94.04010    19277.16000    19405.00000        0.86088        1.16627
65      94.04040    19122.22000    19145.00000       -0.80700       -1.34892
65      94.04050    19563.21000    19695.00000        2.27998        2.83232
65      94.04060    19696.74000    19780.00000        0.68024        0.43065
65      94.04070    19890.98000    19995.00000        0.98132        1.08109
65      94.04080    19934.99000    20135.00000        0.22101        0.69774
65      94.04110    19898.08000    19875.00000       -0.18532       -1.29969
65      94.04120    19648.33000    19645.00000       -1.26309       -1.16398
65      94.04130    20060.41000    20195.00000        2.07559        2.76122
65      94.04140    19987.20000    20125.00000       -0.36562       -0.34722
65      94.04150    20164.63000    20325.00000        0.88380        0.98888
65      94.04180    20277.36000    20400.00000        0.55749        0.36832
65      94.04190    20192.34000    20220.00000       -0.42017       -0.88627
65      94.04200    19882.18000    20010.00000       -1.54795       -1.04401
65      94.04210    19799.36000    19865.00000       -0.41742       -0.72728
65      94.04220    19964.39000    19895.00000        0.83006        0.15091
65      94.04250    19709.14000    19820.00000       -1.28677       -0.37769
65      94.04260    19628.93000    19715.00000       -0.40780       -0.53118
65      94.04270    19729.15000    19830.00000        0.50927        0.58162
65      94.04280    19725.25000    19745.00000       -0.01977       -0.42956
66      94.05020    19570.21000    19555.00000       -0.78910       -0.96693
66      94.05060    19862.47000    19905.00000        1.48235        1.77399
66      94.05090    19786.96000    19795.00000       -0.38089       -0.55416
66      94.05100    19917.78000    20015.00000        0.65897        1.10526
66      94.05110    20150.13000    20225.00000        1.15979        1.04375
66      94.05120    20224.24000    20325.00000        0.36711        0.49322
66      94.05130    20270.75000    20350.00000        0.22971        0.12293
66      94.05160    20188.44000    20185.00000       -0.40688       -0.81412
66      94.05170    20133.53000    20255.00000       -0.27236        0.34619
66      94.05180    20152.73000    20260.00000        0.09532        0.02468
66      94.05190    20221.34000    20295.00000        0.33987        0.17261
66      94.05200    20342.17000    20450.00000        0.59576        0.76083
66      94.05230    20568.71000    20640.00000        1.10749        0.92481
66      94.05240    20622.12000    20685.00000        0.25933        0.21779
66      94.05250    20663.63000    20750.00000        0.20109        0.31374
66      94.05260    20495.80000    20565.00000       -0.81552       -0.89556
66      94.05270    20777.16000    20885.00000        1.36343        1.54406
66      94.05300    20838.97000    20895.00000        0.29705        0.04787
66      94.05310    20973.59000    20970.00000        0.64392        0.35829
67      94.06010    21053.11000    21060.00000        0.37843        0.42827
67      94.06020    21009.00000    20995.00000       -0.20974       -0.30912
67      94.06030    20954.19000    21095.00000       -0.26123       -0.21309
67      94.06060    20726.65000    20900.00000       -1.09183       -0.92869
67      94.06070    21042.71000    21265.00000        1.51339        1.73134
67      94.06080    21261.95000    21410.00000        1.03649        0.67956
67      94.06090    21402.78000    21550.00000        0.66017        0.65177
67      94.06100    21395.18000    21510.00000       -0.03552       -0.18579
67      94.06130    21552.81000    21685.00000        0.73405        0.81028
67      94.06140    21353.97000    21510.00000       -0.92685       -0.81028
67      94.06150    21282.96000    21425.00000       -0.33309       -0.39595
67      94.06160    21367.47000    21470.00000        0.39629        0.20981
67      94.06170    21503.30000    21665.00000        0.63367        0.90414
67      94.06200    21152.03000    21230.00000       -1.64705       -2.02828
67      94.06210    20813.16000    20825.00000       -1.61504       -1.92611
67      94.06220    20581.32000    20655.00000       -1.12016       -0.81968
67      94.06230    21040.21000    21025.00000        2.20515        1.77548
67      94.06240    20766.75000    20840.00000       -1.30822       -0.88380
67      94.06270    20300.96000    20305.00000       -2.26850       -2.60071
67      94.06280    20639.23000    20705.00000        1.65255        1.95081
67      94.06290    20481.00000    20575.00000       -0.76960       -0.62985
67      94.06300    20643.93000    20715.00000        0.79237        0.67813
68      94.07010    20543.41000    20590.00000       -0.48811       -0.60526
68      94.07040    20631.93000    20660.00000        0.42997        0.33939
68      94.07050    20834.37000    20940.00000        0.97642        1.34617
68      94.07060    20629.03000    20640.00000       -0.99047       -1.44303
68      94.07070    20620.02000    20750.00000       -0.04369        0.53153
68      94.07080    20526.51000    20625.00000       -0.45452       -0.60423
68      94.07110    20473.09000    20625.00000       -0.26059        0.00000
68      94.07120    20400.48000    20410.00000       -0.35529       -1.04790
68      94.07130    20540.41000    20555.00000        0.68357        0.70792
68      94.07140    20718.04000    20765.00000        0.86107        1.01647
68      94.07150    20770.15000    20920.00000        0.25120        0.74368
68      94.07180    20717.64000    20775.00000       -0.25313       -0.69553
68      94.07190    20775.16000    20865.00000        0.27725        0.43228
68      94.07200    20780.76000    20830.00000        0.02695       -0.16789
68      94.07210    20622.92000    20710.00000       -0.76245       -0.57776
68      94.07220    20462.89000    20465.00000       -0.77901       -1.19006
68      94.07250    20297.66000    20400.00000       -0.81074       -0.31812
68      94.07260    20345.37000    20435.00000        0.23478        0.17142
68      94.07270    20137.23000    20175.00000       -1.02830       -1.28049
68      94.07280    20247.85000    20285.00000        0.54783        0.54375
68      94.07290    20449.93000    20570.00000        0.99308        1.39520
69      94.08010    20271.35000    20370.00000       -0.87709       -0.97705
69      94.08020    20660.13000    20725.00000        1.89972        1.72775
69      94.08030    20632.73000    20720.00000       -0.13271       -0.02413
69      94.08040    20676.84000    20735.00000        0.21356        0.07237
69      94.08050    20521.70000    20585.00000       -0.75314       -0.72604
69      94.08080    20635.83000    20690.00000        0.55460        0.50878
69      94.08090    20590.22000    20655.00000       -0.22127       -0.16931
69      94.08100    20770.25000    20845.00000        0.87055        0.91567
69      94.08110    20821.36000    20880.00000        0.24577        0.16777
69      94.08120    20663.83000    20720.00000       -0.75946       -0.76923
69      94.08150    20626.33000    20770.00000       -0.18164        0.24102
69      94.08160    20786.36000    20800.00000        0.77286        0.14433
69      94.08170    20824.56000    20910.00000        0.18361        0.52745
69      94.08180    20862.77000    20865.00000        0.18332       -0.21544
69      94.08190    20512.70000    20505.00000       -1.69220       -1.74044
69      94.08220    20394.58000    20440.00000       -0.57750       -0.31750
69      94.08230    20380.78000    20430.00000       -0.06769       -0.04894
69      94.08240    20511.60000    20505.00000        0.63983        0.36644
69      94.08250    20443.29000    20515.00000       -0.33359        0.04876
69      94.08260    20471.49000    20555.00000        0.13785        0.19479
69      94.08290    20600.42000    20635.00000        0.62783        0.38844
69      94.08300    20592.12000    20610.00000       -0.04030       -0.12123
69      94.08310    20628.53000    20640.00000        0.17666        0.14545
70      94.09010    20642.93000    20650.00000        0.06978        0.04844
70      94.09020    20653.83000    20715.00000        0.05279        0.31428
70      94.09050    20409.18000    20425.00000       -1.19160       -1.40984
70      94.09060    20393.98000    20435.00000       -0.07450        0.04895
70      94.09070    20023.80000    20095.00000       -1.83182       -2.01978
70      94.09080    19917.78000    20050.00000       -0.53088       -0.22419
70      94.09090    19897.88000    19985.00000       -0.09996       -0.32472
70      94.09120    19917.28000    19975.00000        0.09745       -0.05005
70      94.09130    20046.11000    20090.00000        0.64474        0.57407
70      94.09140    19919.38000    20050.00000       -0.63420       -0.19930
70      94.09160    19796.26000    19875.00000       -0.62001       -0.87665
70      94.09190    19554.11000    19660.00000       -1.23075       -1.08765
70      94.09200    19837.27000    19885.00000        1.43770        1.13796
70      94.09210    19885.38000    19915.00000        0.24223        0.15075
70      94.09220    19833.67000    19890.00000       -0.26038       -0.12561
70      94.09260    19814.36000    19850.00000       -0.09741       -0.20131
70      94.09270    19468.89000    19565.00000       -1.75891       -1.44618
70      94.09280    19507.60000    19615.00000        0.19863        0.25523
70      94.09290    19615.12000    19720.00000        0.54966        0.53388
70      94.09300    19563.81000    19645.00000       -0.26193       -0.38105
71      94.10030    19650.03000    19765.00000        0.43974        0.60898
71      94.10040    19568.61000    19700.00000       -0.41521       -0.32941
71      94.10050    19751.55000    19815.00000        0.93052        0.58206
71      94.10060    19655.23000    19710.00000       -0.48885       -0.53131
71      94.10070    19744.75000    19820.00000        0.45442        0.55654
