1073,0,1992,1982,0.43,0.13,0.01,21.2,1.85,15.3
1073,0,1992,1983,0.05,-0.04,-0.11,20.61,2.22,14.24
1073,0,1992,1984,0.28,0.22,0.38,11.93,2.41,11.46
1073,0,1992,1985,0.39,0.3,0.3,5.48,1.46,6.63
1073,0,1992,1986,0.31,0.34,0.23,3.41,1.06,4.72
1073,0,1992,1987,0.28,0.29,-0.15,1.49,0.97,2.11
1073,0,1992,1988,0.06,-0.02,-0.63,0.38,1.16,-0.63
1073,0,1992,1989,-0.01,-0.14,-0.12,1.2,1.73,1.85
1073,0,1992,1990,-0.26,-0.66,-0.41,0.27,2.2,-0.24
1073,0,1992,1991,0.42,0.29,0.38,9.12,2.13,9.75
1075,0,1992,1962,0.02,0.07,0.05,1.24,0.23,1.27
1075,0,1992,1963,-0.02,0.08,0.06,1.11,0.22,1.17
1075,0,1992,1964,0,0.09,0.06,1.34,0.24,1.36
1075,0,1992,1965,0,0.09,0.06,1.2,0.24,1.28
1075,0,1992,1966,0,0.1,0.06,0.99,0.25,1.18
1075,0,1992,1967,-0.01,0.1,0.06,0.76,0.24,1.03
1075,0,1992,1968,-0.01,0.1,0.06,0.78,0.24,1.04
1075,0,1992,1969,-0.09,0.11,0.07,0.6,0.26,0.89
1075,0,1992,1970,-0.07,0.11,0.07,0.57,0.27,0.93
1075,0,1992,1971,-0.13,0.11,0.06,0.51,0.26,0.76
1075,0,1992,1972,-0.03,0.1,0.06,0.56,0.26,0.92
1075,0,1992,1973,-0.11,0.11,0.07,0.43,0.26,0.75
1075,0,1992,1974,-0.18,0.1,0.05,0.3,0.26,0.53
1075,0,1992,1975,0.01,0.1,0.07,0.44,0.29,0.93
1075,0,1992,1976,0,0.1,0.06,0.57,0.28,0.97
1075,0,1992,1977,-0.01,0.1,0.07,0.65,0.3,1.05
1075,0,1992,1978,-0.03,0.1,0.07,0.62,0.28,1
1075,0,1992,1979,-0.06,0.1,0.07,0.49,0.27,0.85
1075,0,1992,1980,-0.04,0.09,0.06,0.54,0.26,0.87
1075,0,1992,1981,-0.03,0.09,0.08,0.62,0.26,0.98
1075,0,1992,1982,-0.07,0.09,0.09,0.75,0.27,1.07
1075,0,1992,1983,-0.05,0.09,0.08,0.55,0.24,0.91
1075,0,1992,1984,-0.05,0.1,0.1,0.63,0.21,0.99
1075,0,1992,1985,0,0.11,0.1,0.67,0.22,1.11
1075,0,1992,1986,-0.03,0.1,0.07,0.61,0.2,0.91
1075,0,1992,1987,0.02,0.1,0.07,0.59,0.2,0.96
1075,0,1992,1989,-0.03,-0.03,0.07,0.18,0.21,0.47
1075,0,1992,1990,-0.03,-0.02,0.07,0.17,0.23,0.48
1075,0,1992,1991,-0.02,-0.05,-0.03,0.32,0.23,0.24
1078,0,1992,1963,0.33,0.47,0.2,8.91,0.89,7.93
1078,0,1992,1964,0.34,0.52,0.21,10.72,1.02,9.28
1078,0,1992,1965,0.3,0.54,0.2,10.26,1.06,9
1078,0,1992,1966,0.3,0.53,0.2,8.76,1.07,8.07
1078,0,1992,1967,0.29,0.51,0.18,6.71,1.05,6.73
1078,0,1992,1968,0.28,0.48,0.19,7.06,1.02,6.88
1078,0,1992,1969,0.28,0.47,0.18,6.71,1.04,6.67
1078,0,1992,1970,0.25,0.48,0.18,5.82,1.05,6.11
1078,0,1992,1971,0.31,0.47,0.08,4.42,0.99,4.94
1078,0,1992,1972,0.3,0.45,0.13,3.87,0.97,4.69
1078,0,1992,1973,0.28,0.41,0.12,1.99,0.93,3.42
1078,0,1992,1974,0.37,0.38,0.12,1.52,0.94,3.21
1078,0,1992,1975,0.23,0.39,0.13,2.2,1.02,3.59
1078,0,1992,1976,0.28,0.39,0.14,2.89,1.01,4.09
1078,0,1992,1977,0.2,0.41,0.16,2.89,1,4.07
1078,0,1992,1978,0.17,0.42,0.16,2.98,0.99,4.09
